time_s,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,height_m
6282.5,5337699.481,-8456297.313,0,5338.867353,3369.946496,0,3621863
6282.6,5338233.357,-8455960.302,0,5338.654581,3370.283558,0,3621863
6282.7,5338767.212,-8455623.256,0,5338.441789,3370.620606,0,3621863
6282.8,5339301.046,-8455286.177,0,5338.228974,3370.957641,0,3621863
6282.9,5339834.858,-8454949.065,0,5338.016139,3371.294662,0,3621863
6283,5340368.649,-8454611.918,0,5337.803282,3371.63167,0,3621863
6283.1,5340902.419,-8454274.738,0,5337.590404,3371.968665,0,3621863
6283.2,5341436.167,-8453937.525,0,5337.377505,3372.305646,0,3621863
6283.3,5341969.894,-8453600.277,0,5337.164585,3372.642613,0,3621863
6283.4,5342503.6,-8453262.996,0,5336.951643,3372.979567,0,3621863
6283.5,5343037.285,-8452925.681,0,5336.73868,3373.316508,0,3621863
6283.6,5343570.948,-8452588.333,0,5336.525695,3373.653435,0,3621863
6283.7,5344104.59,-8452250.951,0,5336.31269,3373.990349,0,3621863
6283.8,5344638.21,-8451913.535,0,5336.099663,3374.32725,0,3621863
6283.9,5345171.81,-8451576.085,0,5335.886615,3374.664137,0,3621863
6284,5345705.388,-8451238.602,0,5335.673545,3375.00101,0,3621863
6284.1,5346238.944,-8450901.085,0,5335.460455,3375.33787,0,3621863
6284.2,5346772.48,-8450563.534,0,5335.247343,3375.674717,0,3621863
